words	cat_label	sent_label
分辨率 果然 如 大家 说 的 不行 啊 ， 全是 颗粒感 。 买来 就是 追剧 的 ， 下 超清 的 看上去 只能 勉强 是 高清 。 充电 真的 慢 ， 5 分钟 充 一个 电 ， 这 也 就算 了 ， 耗电 也 太快 了 吧 ， 3 到 4 分钟 一个 电 ， 这 还 怎么 玩 ？ 收到 货 打开 看上去 像是 别人 的 退货 的 。 本来 想 买 小米 的 ， 就是 唯一 一个 不能 接受 ， 看 电影 黑边 太大 了 ， 所以 才 买 了 这个 。 说真的 ， 很 后悔 。 早 知道 分期 买 苹果 平板 了 。 对 了 ， 我 是 劵 后 969 入 的 ， 一分钱 一分货 吧 。 不 推荐 买 。	3	0
抵制 蒙牛 就 像 抵制 日货 一样	6	0
物流 很快 ， 质量 不错 ， ， 穿着 很 舒服 ， 很 喜欢	4	1
觉得 比外 买 的 稀 ， 好似 加 了 水 的	0	0
这 机子 够 无语 的 ， 才 用 几天 屏幕 就 白 一片 要么 就是 条纹 屏幕 看不到 ， 真心 无 语 。	3	0
住宿 条件 很差 ， 这到 算了 ， 最早 到 机场 的 车 居然 5 点 30 分 ， 害得误 了 航班 ！ 可恶 到极点 ！	5	0
为什么 我 买 的 没有 生产 许可 标   味道 也 不 对   假货	0	0
这是 骗人 的   电话 没人接 听   语音 提示 转 这 转 那 的   不想 多 说 了	5	0
毕竟 钱少 ， 也 算 不错 ， 实际 内存 也 就是 11G	3	1
员工 服务 好 ， 房间 舒适 如 家 ， 硬件 设施 应有尽有 ， 保持 。	5	1
手机 基本 没用 ， 键盘 空隙 太 大 ， 最 重要 的 是 内存 太太 小 了	3	0
买 了 三条 裤子 ， 就 给我发 回来 两条 ， 客服 说 给 我 补发 ， 我 等 了 三天 裤子 竟然 发到 福建 去 了	4	0
质量 超级 差 ， 一点 都 不 去屑 ， 头皮发麻 的 痒 ， 干涩	0	0
见过 难吃 的 苹果 。 没见 过 这么 难吃 的 。 垃圾 东西 。 一切都在 图片 中 。	6	0
瑞吉 红塔 是 公司 几个 老客户 的 首选 ， 房间 设施 是 附近 几家 五星 里 最好 的 ， 办公 家具 非常 舒服 ， 卫生间 装修 布置 也 很 讲究 。	5	1
太冷 ， 中央空调 系统 噪音 比 飞机 声音 还 影响 睡眠 ， 服务员 太烂 ！	5	0
完全 不 新鲜   又 瘦 又 干瘪   都 发霉 了   直接 扔 了	6	0
房间 还 算 整齐 宽敞 ， 我 住 的 是 标准间 大床 房 ， 只是 浴室 的 淋浴 笼头 不太好 ， 出水 不 均匀 ， 洗澡 不 舒服 。 服务 还 不错 ， 到 酒店 是 早上 11 点 ， 让 我 提前 入住 ， 而且 结账 速度 也 比较 快 ， 不 耽误时间 。 酒店 靠近 13 号 地铁 ， 还 算 方便 的 。	5	1
这是 北京 能 见到 的 性价比 最差 的 酒店 之一 ， 服务 不错 ， 但 设施 显然 有 问题 ， 考虑 到 其 价格 ， 这些 问题 让 人 很 不 舒服 ， 例如 1 #   浴缸 下水 不 畅 ， 经 请示 多名 服务员 之后 ， 得到 回答 是 下水 的 管子 太细 ， 水就流 不下 ， 所以 冲澡 的 时候 可以 泡脚 啦 2 #   床头 有 闹钟 ， 但 两次 遇到 这 玩艺 半夜 狂叫 ， 迷迷糊糊 起来 拔 下 电源 了 事 价格 不低 ， 房间 设施 和 环境 不 怎样 ， 小毛 小病 不断 。 该 酒店 改名 后 ， 除了 设施 日益 陈旧 之外 ， 不 知道 还有 其它 什么 变化 — — 当然 ， 改名 后 价格 上去 了 。 如果 有 其它 选择 ， 不 建议 大家 住 这个 地方 。 这里 生意 好象 特 好 ， 我 可能 还会 去 住 ， 唯一 的 原因 是 离 我 要 去 的 地方 实在 太近 ， 但 住 得 我 实在 不爽 — — 这个 酒店 这个 价格 ， 杀猪 啊 ！	5	0
差评 差评 差评 ， 商品 收到 后 洗发水 只是 剩半罐 ， 效果 也 不怎么样 ， 而且 之前 说好 的 赠品 也 没有 ， 跟 商家 问 了 之后 他们 只是 推来推去 ， 问题 根本 没有 解决 ， 后面 客服 说 为了 查询 要 为 我 转接 核实 处理 ， 然后 就 没有 人理 我 了 ， 这 是 我 最差 的 一次 网购 体验 了 ， 购买 本 商品 大家 要 谨慎 小心 ， 以免 上当受骗 。 凭 什么 最低 一星 呢 ， 我 一星 都 不想 给 ， 可能 的话 我 还 想 给 负 的 ， ? ?	0	0
挺好用 的 ， 感觉 不错 ， 速度 还 不错 ， 看看 视频 够 了	3	1
商品 第一次 购买 ， 用后 再 来 评价	0	1
非常 舒适 ！   做工 面料 很 好 ！   穿着 舒适   尺码 正好 ， 和 平时 穿 的 尺码 一样   服务 很 好 ， 咨询 客服 很 耐心 ， 推荐 尺码 也 很 准确 ！	4	1
平板 电脑 保 很 不错 ， 京东 自营 就是 放心 ！	3	1
同样 的 价格 相差 一个月 ， 房间 小 了 一倍 ！ 忽悠 ， 接着 忽悠 ！	5	0
1 、 酒店 的 空调 太 差 完全 没有 冷死 ， 折腾 了 一个 晚上 最后 酒店 没 办法 解决 只有 拿 风扇 来 代替 。   2 、 周边环境 出行 方便 ， 旁边 街 就是 美食街 ， 不过 会 特别 闹 ， 如果 怕 闹 的 朋友 建议 不要 选择 ， 早上 不到 7 点 就 被 街边 各种 噪音 吵醒 。   3 、 酒店设施 很 陈旧 ， 我们 住 的 四间 都 是 标间 房间 特别 小 ， 地毯 很脏 ， 枕头 超级 软 ， 睡下去 就是 平 的 了 。	5	0
质量 非常 好 ， 面料 摸 起来 很 柔软 ， 与 卖家 描述 的 完全一致 ， 不错 哦 ， 老公 穿 这 很 好看	4	1
打 2 小时 就 关机 拉	3	0
好评 ！ ！ ！ 快递 实在 是 太快 了 ！ ！ ！ ！ 还 没用 ！ ！ ！ 应该 好用 ！ ！ ！	3	1
东西 真心 不怎么样 ， 潘 苹果 是 酸 的 ， 丑 柑 也 不 新鲜 ， 就 两个 椰子 还 行	6	0
裤子 挺不错 的 ， 穿 起来 也 舒服 ， 挺 好 的 一款 ， 希望 会 更好	4	1
这条 还 可以 ， 一般般   这条 还 可以 ， 一般般   这条 还 可以 ， 一般般	4	0
有 的 房间 没有 窗户 。   很闷 ！ 监狱 的 感觉 。 。 。   幸亏 第二天 换个 房子 。	5	0
酒店 很 安静 ， 去 旅游区 很 适合 住 这里 ， 步行 几分钟 就是 景区 的 秦堰楼 入口 。 在 市里 办事 就 远 了 。 酒店 有 几个 问题 ， 一是 当天 入住 由于 客人 少 ， 锅炉房 根本 没有 少 开水 ， 前台 还有 服务员 还 一直 让 我们 把 水 开开 开多流 一会 就 会 热 ， 结果 流 了 10 分钟 也 是 凉水 ， 第二天 有 那么 几个 人来 住 了 才 稍微 有 一点点 温 温水 。 二是 同样 由于 住 的 人少 ， 酒店 早餐 没有 自助餐 ， 服务员 给 你 打 一碟 小菜 ， 几个 馒头 。 酒店 就是 环境 比较 舒服 ， 而且 这里 吃饭 米饭 非常 好吃 ， 注意 。	5	0
活动 页面 上 说 送 电吹风 ， 根本 没有 ， 第一次 给 京东 差评 。	0	0
配置 合理 ， 赠品 丰厚 ， 大 品牌 ， 值得 信赖 ！ 装 上 赠送 的 1G 内存 ， 2G 跑 起来 vista 速度 还是 不错 的 ！	3	1
我 没想到 刚过 四岁 生日 的 女儿 竟然 对 这 本书 很感兴趣 。 说实话 一 开始 拿到 这 本书 的 时候 我 心里 很 没底 ， 因为 正如 有些 评论 中所写 的 ， 画面 很 乱 ， 而且 知识点 很多 ， 我 都 不 知道 该 怎么 去 跟 孩子 讲 ， 于是 试着 讲 了 《 海底 探险 》 ， 没想到 孩子 很 爱 听 ， 讲完 之后 问 我 ： “ 还有 么 ？ ” 一 听说 总共 有 十本 ， 高兴 地 不得了 。 这 两天 总在 重复 问 我 一个 问题 ， ： “ 为什么 她们 的 校车 那么 神奇 呀 ？ ”	1	1
预定 的 永远 是 安排 最 差劲 房间	5	0
寄 到 湖南 给 家里人 买 的 是 坏 的 ， 香瓜 也 一样 ！	6	0
衣服 是 帮 朋友 买 的 ~ 朋友 挺 高兴 的 ~ 说 质量 很 好 ， 叫 我 还要 买 几件 ！ 大爱 ~ 所以 好评 好评 好评	4	1
很 怀疑 这个 图片 是 加胖过 吗 ？ 收到 后 不过 一个 巴掌 大小 ！ 这个 价格 真心 坑 ！	0	0
不是 很 好   有点 卡	3	0
反应 慢 ， 容易 卡机 ， 客服 不是 很 用心 ， 需 提高素质	3	0
质量 特 好 ， 价格 实惠 。 京东 快递 ， 服务 好 ， 质量 棒棒 的 。	0	1
物流 给力 ， 很快 收到 货 ， 裤子 资量 OK ， 穿着 适服	4	1
货真价实 的 名牌 洗发液 ， 量 多 质优 ， 赠品 多多 ， 如意 满满 。	0	1
这 本书 对 提高 英语水平 没什么 用处 的 ~ ！	1	0
太 划算 了 ， 618 活动 很美腻 ， 快递 哥给力 ， 赞 一个 ！	0	1
物流配送 速度 快 ， 物品 不错 ， 继续 保持 ， 再 惠顾 。	6	1
刚刚 收到 货 ， 还 没有 用 呢 。 应该 是 不错 ， 因为 以前 用过 潘婷 ， 挺 好 的 ， 这次 也 相信 了 。	0	1
一星 送给 快递 小哥 的 ， 个头 小 ， 没有 甜味	6	0
酒店 卫生 太 差   还 不如 乡下 镇上 的 旅馆	5	0
买 给 父母 吃 的   结果 寄 回家 压坏 一个   烂 了 一个	6	0
一台 充电 很 慢 ， 信号 不好 ！ 退 了 ！ 又 买 一台 竟然 是 次品 。 。 服 了 。 。 对 一直 使用 华为 产品 的 我 打击 非常 大 ， 连续 2 台 都 有 问题 。 。 好 吧 ！ 算 我 脸 黑 ！ 不买 华为 了 ！	3	0
该 酒店 很 不错 , 价格 优惠 , 环境 也 很 好 , 我 比较 订 喜欢 此类 的 酒店 .	5	1
这本 小说 是 伤感 的 ， 是 让 人 心碎 的 ， 查理 这么 一个 正直 ， 勇敢 的 男子汉 被 无情 的 战争 绞杀 是 任何人 都 不能 接受 的 ， 但小托 却 要 承受 这个 痛苦 ， 他 的 家庭 是 那么 的 不幸 ， 以至于 他 的 成长 充满 阴影 ， 但 他 能够 感受 生活 给 他 带来 的 快乐 。 看到 这些 ， 我 感觉 自己 的 生活 太 平凡 了 ， 太 缺乏 颜色 了 ， 我们 有 那么 多 的 优越 的 东西 ， 却没能 精彩 的 活着 ， 不停 的 抱怨 ， 这 真是 悲哀 。 小托 的 坚强 让 我 懂得 了 好多 东西 。	1	1
酒店 位置 超好 ， 但是 楼层 服务 相当 糟糕 。 根本 不是 这个 价格 的 水准 。 前台 黑衣服 的 主管 还 不错 ， 客房 小妹 态度 也 还好 。 楼层 基层人员 服务 太 糟糕 了 ， 期待 改善 。 房间 设施 老旧 了 ， 毕竟 是 老 酒店 。	5	0
说好 的 吹风机 呢 ， 京东 上 的 网店 也 是 二楞货 ， 没 诚信 。 给予 一票否决 。 至于 洗发水 质量 还 未用 ， 待 追评 吧 。	0	0
没想到 东苑 房间 这么 差 ？ ！ 真是 未 评星 。 我定 的 房间 进门 要 抬腿 ， 脚下 是 台阶 ， 进门 马上 上 台阶 ， 去 卫生间 要 下台阶 。 卫生间 高度 居矮 。 好 在 只 住 一天 。 房间 钥匙 第二天 早上 就 开 不 开门 了 ， 维修 人员 说锁 没电 了 ？ 早餐 品种 还是 不少 ， 比起 以前 还是 差 了 。 楼道 墙上 贴 了 不少 饭店 老板 跟 XXX   军队 领导 照 的 像 ， 都 啥 年 月 了 ， 还 弄 这个 ？ 军队 没 发票 ， 只有 收据 ？ 延安 饭店 不 受 上海 税务局 管辖 吗 ？	5	0
很 不错   到货 直接 升 emui4.0   一直 在 用 华为 很 不错 棒棒 哒 ！ ！	3	1
多次 在 京东 购物 ， 物流 快 ， 快递 员 认真负责 ， 信赖 清扬 ， 信赖 京东	0	1
W800c 是 一款 集 通讯 ， MP3 播放 和 数码相机 等 功能 与 一身 的 索爱 强力 机型 。 1 . 白色 的 机身 , 机身 周边 一圈 是 橘色 , 色彩 非常 的 抢眼 , 是 我 动心 的 第一个 理由 2 . 开机 的 时候 屏幕 就 有 2 个 提示 , 一个 是 启动 手机 , 一个 是 只 播放 音乐 , 选择 非常 的 方便 ， 而且 w800c 从 手机 状态 转换 到 mp3 只要 按下 机器 上 的 walkman 标志 就 可以 轻松 变身 . 3 . w800c 不愧 是 音乐手机 , 随身 耳塞 的 设计 也 非常 特别 , 虽然 是 专用 耳塞 , 但是 从线 的 中部 还 可以 拆开 换上 普通 的 随身听 用 的 3.5 mm 耳机 , 这些 我 的 A8 可以 派 上 用处 了 . 4 . 同时 w800c 还 支持 外接 存储卡 . 这些 再也 不用 担心 机器 的 内存 不够 用 了 . 5 . W800c 支持 音乐 的 后台 播放 , 还有 多种 音效 可 供选择 . 6 . w800c 的 摄象头 为 200 万象 素 ， 还 具有 自动 对焦 、 曝光 补偿 、 白平衡 调节 、 微焦 、 辅助 照明灯 甚至 自拍 功能 ， 几乎 数码相机 常用 的 功能 w800c 都 具备 了 。 7 . w800c 的 电池容量 为 900 毫安 , 可以 连续 播放 音乐 18 个 小时 , 和 普通 mp3 比 也 可以 算是 待机王 了 . 8 . 目前 这 款 机器 的 价格 已经 降到 4000 了 ， 性价比 不错 了 ， 可以 出手 了 。	3	1
1 、 手机 通话 效果 还 可以 ， 如果 用 耳机 接听 的话 ， 会 有 杂音 ， 不如 直接 用 手机 接听 ， 声音 偏低 ， 要 开到 最 大声 ， 或者 开 免提 。 2 、 写 短信 时 ， 输入法 蛮 方便 的 ， 反应 也 不慢 。 3 、 内屏 色彩 我 觉得 还 可以 ， 毕竟 用 它 只是 通 通话 什么 的 ； 单色 外屏 ， 支持 动画 、 钟表 （ 样式 很 多种 哦 ） ， 我 觉得 挺 好 。 4 、 来电 警卫 功能 我 很 满意 ， 我 已经 把 一个 我 很 讨厌 的 人 的 电话 放进去 了 。 5 、 手机 本身 自带 60 多首 铃声 ， 总有 一首 适合 你 吧 ， 而且 还 可以 下载 铃声 。	3	1
不错 很 满意 ， 物流 小哥 很 给 力 。	0	1
设备简陋 ， 房间 旧 不 喜欢	5	0
一个 星 送给 快递 员 ， 洗发水 跟 以前 的 完全 不 一样 ， 用 了 快 一个月 头上 长 了 很多 头皮屑 ， 而且 洗完 头 第二天 头 超痒 ， 之前 不 知道 什么 原因 ， 换 了 一个 洗发水 就 不会 痒 了 ， 真的 不想 说 什么 了 。	0	0
京东 就是 垃圾 ！ 和 第三方 卖家 一起 垃圾 到底	0	0
一个 星给 快递 小哥 ， 货 发过来 看 了 下 ， 按键 特松 ！ 价格 在 那 凑合 用 吧 ， 充电器 0.2 A ， 充了 8 小时 34% ?	3	0
舅舅 拿 回老家 用 了 一个多月 ， 打电话 就 经常 听 不到 声音 ！ 太 让 人 失望 了 ！	3	0
618 活动 买 的 ， 很 划算 的 ， 一下 就 买 了 一年 的 洗发水	0	1
可以 啊   宝贝 不错 ， 今天 刚到 然后 就 用 了   觉得 还 行   套装 棒棒 的	0	1
最差 的 酒店 , 完全 没有 服务 意识 , 我 帮 朋友 订 的 酒店 , 说 是 可以 到 机场 接 飞机 , 但是 没有 接到 我 朋友 不说 , 连 个 电话 也 没有 给 我 打 , 我 朋友 从 外国 回来 , 我 无法 联系 上 她 , 她 只有 随便 住 了 机场 旁边 的 锦江 之星 , 我 晚上 11 点多 打 给 酒店 , 那边 竟然 不负责任 的 说 人 还 没有 接到 , 可能 飞机 晚点 了 , 还 答应 说 我 朋友 到 了 给 我 打电话 , 完全 是 胡说 ! ! 建议 大家 都 不要 住 这个 酒店 , 实在 是 太差 了 ! ! ! 最后 人 没有 接到 , 还 好意思 后来 打电话 跟 我 说 要钱 , 实在 是 差 ! !	5	0
一 开始 妈妈 以为 这书 和 小熊 绘本 一样 的 书 呢 , 结果 仔细 读 过后 发现 是 小孩子 和 她 的 小伙伴 都 都 每天 模仿 大人 过家家 呢 ! 给 19 个 月 的 宝宝 讲过 故事 后 , 我们 再 拿 他 的 巧虎 宝宝 作为 他 的 小伙伴 , 学着 阿 波林 与 巧虎 一起 过家家 做 游戏 , 孩子 可 开心 拉 ! 我 先 给 孩子 讲 了 四个 故事 , 一个 是 看 医生 ， 一个 是 花园里 , 一个 是 开 小汽车 , 一个 是 把 屎 屎 , 宝宝 都 很 开心 的 跟着 阿 波林 学着 和 伙伴 玩 模仿 游戏 . 真是 本 好书 啊 !	1	1
看 了 上 个 朋友 的 帖子 ， 订 的 这个 酒店 ， 但是 情况 有 的 地方 却 不 一样 ， 对比 如下 ： 原来 定 的 是 标间 ， 没有 了 ， 免费 升 的 豪华 标准间 ， 房间 不错 。 就是 楼下 的 汽车 噪音 很大 ， 感觉 兰州 人 素质 还 不行 ， 没事 按 喇叭 ， 早晨 很 吵 。 更 可气 的 是 ， 早上 7 点 ， 对面 单位 的 大 喇叭 开始 广播 ， 非常 吵 。 门口 几个 服务生 的 服务 一般 ， 好像 他们 的 任务 就是 站 在 那儿 。 酒店 的 位置 很 偏 ， 出租 很难 叫 ， 一般 要 等 10 分钟 ， 我 拿 着 大包 站 在 那儿 ， 从来 没人 帮 我 打车 啊 。 服务 很差 ， 入住 时 明明 说好 住 两天 ， 还 押 了 1000 押金 ， 第二天 中午 回来 ， 门 打不开 ， 找 客房 中心 ， 不理 ， 告知 必须 到 前台 处理 。 我 很 生气 ， 跑 到 前台 ， 质问 前台 ， 为什么 这样 ， 前台 的 小姐 白眼 一翻 ， 根本 不理 。 刷卡 ， 往 我 面前 一 扔 。 我 问 ， 早餐券 呢 ？ 答 曰 ： 下午 四点 送到 房间 。 我 说 ， 入住 时间 你们 都 搞错 了 ， 早餐券 怎么 能 保证 呢 ？ 答 曰 ： 我 说 的 ， 肯定 可以 。 把 我 气 的 够呛 ， 回 房间 投诉 ， 给 我 转到 商务中心 ， 真 不 明白 商务中心 还有 这 功能 呢 。 一通 胡扯 ， 什么 酒店 的 门禁系统 出 故障 了 等等 ， 反正 他们 没有 错 ， 都 是 我 的 错 .... 。 第二天 ， 下午 6 电回 房间 ， 找 早餐券 ， 没有 ， 找 前台 ， 告知 每人 答应 要 送到 房间 ， 送券 是 服务员 ， 不是 前台 。 再 投诉 ， 才 把 早餐券 送过来 ， 同样 的 理由 是 工作 忙 等等 ， 反正 是 没有 错 .... ， 气 的 你 没话说 。 早餐 非常 一般 ， 如果 你 8 点去 ， 只 剩下 菜汤 啦 。 总结 ： 1 、 房间 还 可以 。 2 、 环境 很差 ， 不是 绿化 的 不好 ， 而是 太偏 ， 非常 难 打车 。 3 、 服务 太 差 ， 70 年代 的 水平 吧 。 还象 还 不想 改进 。 4 、 宽带网 很 慢 。 补充 点评   2007 年 8 月 27 日   ：   对 了 ， 周围 很 荒凉 ， 如果 要 吃饭 啥 的 ， 得 打车 出去 很 远 。 更 可气 的 是 ， 出租车 非常 难 打 。	5	0
这个 宾馆 真是 神奇 : 1 ,   从 早上 7 点多 开始 放 大声 的 背景音乐 一直 到 晚上 11 点多 ,   而且 一直 是 同 一张 CD ,   简直 会 让 人 发疯 .   我 和 朋友 开玩笑 说 ,   宾馆 应该 给 每个 入住 的 客人 都 发 一个 耳塞 ,   这样 客人 不会 发疯 .   我们 第二天 就 搬家 了 .   天 哪 ! 2 ,   宾馆 宣传 的 照片 跟 实际 完全 不符 .   照片 上 看 房间 超 豪华 ,   五星 水准 .   实际 是 3 星 水准 .   空调 除了 发出 噪音 外 ,   根本 不 制热 .   房间 的 门 是 关不上 的 ,   宾馆 解释 说 只有 在 冬天 的 时候 ,   门 缩水 了 才能 关上 .   电视机 是 不能 看 的 .   所以 说 平遥 的 星级 是 不能 相信 的 .   但是 如果 不是 自己 亲自 来 ,   真的 想象 不 出 差距 会 这么 大 . 3 ,   早餐 上 的 咖啡 比 速溶 咖啡 都 差 ,   牛奶 是 掺水 的 . 4 ,   房价 是   780 元 . 大家 自己 决定 去不去 住 吧 .   后来 我们 搬 到 天元 奎去 了 .   好 了 很多 , 价格 也 便宜 .   里面 的 服务生 也 特别 好 . 云锦 诚在 当地 排场 挺大 , 但是 口碑 不怎么样 .   我们 这种 不是 政府 官员 的 人 不 太 适合 这种 地方 .   我 从来 没住 过 这么 差 的 宾馆 .	5	0
以前 的 书名 为 《 从 中学生 到 女演员 》 ， 是 留下 青春 回忆 的 一部 书 ， 即 有 作者 的 也 有 读者 的 。 有 的 章节 以前 读 的 时候 是 很 快乐 的 ， 再次 读时 竟然 感动 流下 了 眼泪 。 作者 美丽 爽直 的 文风 在 二十年 后 依然 温暖 ， 清新 人 的 心灵 。 细细 一看 ， 人 在 年少时 要 如何 对待 困难 , 诱惑 , 批评 , 否定 ? 自由 有 个性 成长 而 又 能 融入 世俗 ， 一切 皆 有 答案 ， 但是 不是 只能 在 中年 才能 领悟 作者 在 一群 平淡 ， 轻松 的 文句 中 所述 的 道理 ？	1	1
在 京东 买 了 好 多次 水果 了 ， 大部分 时候 水果 还是 比较 好 的 ， 这次 买 的 水果 最差 ， 可能 因为 夏天 不好 储藏 吧 ， 但是 也 很快 解决 了 。	6	1
多次 购买 ， 很脆 ， 很甜 ， 水分 足 。 孩子 喜欢 ， 信任 京东 ！	6	1
说实话 ， 这 东西 买 的 就是 个 心里 作用 ， 一点 都 没什么 用	0	0
镜面 很差 ， 一不小心 有 划伤 。 也 不 知道 联想 天天 看着 ， 为什么 不改 。   另外 ， 开机 光驱 响声 大 ， 好像 这个 系列 都 有 类似 问题 ， 凑合 了 。   保修期 只有 1 年 ， 有点 担心 。	3	0
货真价实 ， 质优价廉 ， 发货 速度 很快 。	6	1
12 寸 感觉 是 小 了 点 ， 眼睛 不好 的 酌情 考虑 哟 。 VISTA 仍旧 感觉 是 鸡肋 ， 食 之 无味 弃之可惜 ！	3	0
驱动 光盘 里 无线 网卡 和 猫 的 驱动 不 明确 ， 提供 了 2 个 ， 不 知道 哪个 是 正确 的 ， 试着 用 一个 ， 结果 不 知道 是 哪个 不 对 ， 造成 机器 进入 xp 就 死机 ， 重装 xp 才 没事 ， 只好 暂时 不装 这 俩 设备 的 驱动 ， 等 高手 解答	3	0
不怎么 好 。 。	4	0
位置 还好 ， 就是 在 大厦 内 不太好 找 ， 房间内 风机 太响 ， 影响 休息 ， 风 机关 掉 还是 声音 很大 。	5	0
物流 很 慢   态度 很差   建议 大家 不要 买	3	0
爱 脸面 必备 。 这 款 味道 蛮 好 的 。 奶味 很纯 。 护肤 必须 。 最佳 吃 酸奶 的 时间 是 晚上 。 但 在 明媚 的 早晨 ， 配 一杯 蒙牛 纯甄 酸奶 是 很 文艺 的 嘎嘎	6	1
给 个 差评 吧 !	3	0
不好   还 不如 廉价 十几块 钱 的 护发素   洗完 头发 用 护发素 洗掉 了 跟 没用 一样	0	0
心若 自由 ， 身 沐 长风 ， 无游 天下 ， 不离 不弃 凭 这 这样 的 信念 ， 冰依 ， 祈然 ， 步杀 ， 踏上 了 航海 的 旅程 小佚 用 奇妙 的 文字 体现 了 一段 惊险 的 旅程 ， 一种 不离 不弃 的 情义 。 真的 想 说 很 好看 ， 看 了 开头 ， 就 会 被 吸引 ， 那种 从 字里行间 体现 出 的 刺激 的 感觉 ， 幽默 的 气氛 ， 感人 的 情义 ， 都 让 我 的 心情 随着 它 一起 兴奋 ， 一起 大笑 ， 一起 感伤 。 冰依是 我 所 喜欢 的 穿越 文中 为数不多 的 女主角 之一 ， 看 一本 小说 ， 我 对 人物 的 性格特点 是 很 看中 的 ， 喜欢 冰依 在 顽皮 中带 点 沉稳 ， 迷糊 中带 点 精明 ， 脆弱 中带 点 坚强 的 性格 ， 她 不是 温室 里 的 花朵 ， 即使 在 祈然 的 保护 下 ， 却 依然 不会 失去 生存 的 能力 。 祈然 无疑 是 一个 怪物 ， 貌美 绝伦 ， 智谋 绝顶 ， 有 操控 一切 独立 天下 的 气势 和 手段 却 可以 为 冰依 抛 下 一切 ， 总 觉得 他 的 一切 得来 的 都 太 容易 ， 做 什么 都 太 简单 ， 所以 才 会 让 他 一直 没有 安全感 ， 对冰依 总是 患得患失 。 然而 他 也 不是 最 完美 的 ， 我 觉得 这点 小佚 描写 的 非常 好 ， 因为 没有 一个 人 是 十全十美 的 ， 祈然 其实 是 一个 比较 自私 的 人 ， 只在乎 自己 在乎 的 人 ， 其余 的 一切 都 不在乎 。 从 这点 上 来说 我 喜欢 冰朔 更胜于 祈然 冰朔 继承 了 祈然 的 美貌 和 智慧 ， 继承 了 冰依 的 坚强 和 顽皮 。 喜欢 他 的 温柔 ， 喜欢 他 的 善良 喜欢 他 和 冰依 一样 捉弄 步杀 时 语气 ， 总是 让 我 看 的 哈哈大笑 步杀 是 一个 很 好 的 男配角 ， 他 是 沉默 的 ， 可是 却 无法 让 人 忽视 他 的 存在 ， 有时 我 真的 很想 知道 ， 对于 冰依 和 祈然 ， 他会 更 在乎 哪 一个 ？ 我想会 是 祈染 吧 ， 只有 他 可以 叫 他 步小佚 是 很 善于 抓住 人物 的 性格特点 来 写 的 ， 她 取 的 人物 的 名字 我 都 好 喜欢 啊 ， 冰依 ， 祈然 ， 冰朔 都 好好 听 。 文章 的 情节 ， 无疑 是 精彩 的 ， 里面 的 每 一个 地方 都 透 着 一股 神秘感 ， 刺激 着 我 读 下去 ， 看 了 第一本 后 ， 看 第二本 开头 ， 我 偷偷 去 翻 后面 的 结局 ， 一看 吓一跳 ， 怎么 和卫 聆风 在 一起 了 ？ ？ ？ 后来 带 着 疑惑 乖乖 的 从头 在 看 ， 才 知道 ， 那 只是 为卫迷 写 的 ， 呼 出 一口气 。 对于 冰朔 的 离开 我 分外 的 难过 和 失望 ， 总 想 问问 小佚 ， 为什么 冰依 可以 留下 ， 他 就 不行 ， 可是 世上 的 事 真的 没有 十全十美 的 吧 。	1	1
服务 真的 不好 ， 不管 前台 还是 哪里 都 是 很 不耐烦 的 样子 ， 不 知道 服务员 怎么 打扫卫生 的 ， 我们 房间 还 发现 一件 衣服 ， 到处 都 是 脏脏 的 感觉	5	0
快递 路上 走 了 4 天 ， 我 也 是 醉 了 ， 全 发霉 了	6	0
刚 穿 第二次 就 已经 破 了 ， 沟通 退换货 还 迟迟 不 回复 ， 色差 很大 ， 服务态度 极差 ， 质量 非常 差 ， 谁 买 谁 被 坑 。	4	0
真的 很差 的 酒店 , 服务态度 很差 . 本人 还 被 关在 电梯 里 , 痛苦 ! 早餐 有 特色 ! 在 齐齐哈尔 住 酒店 还是 选择 湖滨 饭店 比较 好 .	5	0
苹果 还 没 超市 里 3.98 一斤 的 好 ， 烂 的 都 有	6	0
东西 很 一般 ， 连 耳机 也 不 给	3	0
看起来 还 不错 ！ 包装 十分 给力 。 快递 小哥 一级 棒 ！	6	1
裤子 很 好 。 质量 不错 ， 价钱 也 便宜 ， 和 实体 店里 的 一样 ， 穿着 很 舒服 ， 男友 挺 喜欢 的 。 下次 还会 光临 ， 店家 也 很 好 ， 总之 很 满意 。 给 好评 ！	4	1
给 老人 买 的 ， 很 好 的 东西 ！	3	1
喜欢 AMD 的 芯片 ， 性价比 不错 。 这 款 散热 不错 喜欢 AMD 的 芯片 ， 性价比 不错	3	1
苹果 新鲜 ， 水分 足 ， 比较 甜 ， 包装 也 不错	6	1
和 纸 对比 ， 这是 80mm 的 苹果 ， 逗 谁 玩 呢 ， 一个纸 就 能 遮住 。 。 。 。 。 。 。 。 。 。 。 。 12 个 里面 一半 是 这种 小 的 ...... 我 就 无语 了 … … 能 不能 检查 认真 点 。	6	0
花钱买 了 件 烂 衣服 ， 拿 回来 没有 看 直接 就 洗 了 一下 ， 晾衣服 的 时候 发现 上面 一共 有 十个 小 洞 ！ 也 不 知道 是 哪个 好人 给 老子 拿 的 这件 衣服 ， 你 出门 小心 点 ， 小心 车 ！ 也 不 给 换 了 ！ 我 去年 买 了 个表 ！	4	0
